Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
555802,B001TLY7BM,A1EVDS8CWBVNIV,"M. Cross ""MelinDC""",6,12,1,1325894400,Getting away from Weruva may have saved my cat's life.,"I started feeding my 17-year-old cat Weruva a little over a year ago when she got bored with her old food. She's a picky eater, so when I opened the first can and she started yowling ""Give it to me NOW"" like Veruca Salt, I figured I had a winner. The vet we had at the time - hereafter known as Old Vet - didn't see anything wrong with it, so Weruva became her diet.<br /><br />Kitty, who has always been a pudgy little picture of health, started losing weight last year. Old Vet was not concerned at first and certainly did not attribute her weight loss to her food. However, when it progressed from half a poiund, to one, to more than three, a battery of tests was clearly in order.  At that point (July) Kitty was diagnosed with a hyperthyroid and kidney disease. Frequent visits to Old Vet for diagnosis and treatment began... lots of fun, as you can imagine. Food was again not deemed to be a problem.<br /><br />A month ago Kitty started having continual problems with her bowels and developed a raging kidney infection. Old Vet put her on an antibiotic. Symptoms worsened. She appeared to be in rapid decline and was thoroughly miserable. The antibiotic only made a slight difference, and Old Vet wasn't giving us helpful answers, so we went to see New Vet. New Vet ordered more blood work (fourth draw of the year - oh boy).  When New Vet got the results, she immediately prescribed another course of antibiotics, and a new prescription diet.<br /><br />Whoda thunk? It's been one week, and hallelujah! Kitty's recovery has been drastic. I feel like we dodged a bullet... and now I have 40 cans of Weruva to get rid of. I can't prove that Weruva is the culprit for my cat's health problems, and I absolve neither Old Vet nor myself for missing the connection to baby's diet. But given the whole timeline, I simply cannot believe Weruva wasn't the biggest factor.<br /><br />Weruva because weluvya? Don't think so!"
7088,B004K30HO2,A33K0I8CAO10MT,Joseph E. Donahue iii,2,2,5,1316390400,Why Didn't Someone Think Of This Sooner?,"Empty K-Cups, miniature filters and lids allow you to use your own favorite ground coffee.  If you buy roasted beans and grind your own, this is the solution for you.  One scoop in the K-Cup, put on the lid and pop it into your Kuerig.<br /><br />I shied away from buying a Kuerig because I love my Kenya-AA from Talk 'n Coffee in Deptford, NJ.  They roast it dark, grind it almost to percolator coarseness for me (sigh) and ship it to me here in Florida.  I had tried mesh filters but even with my custom percolator grind, I'd get grinds in the brew.  The special cup holders looked like a labor-intensive solution too so I stuck with my Mr. Coffee.  When I saw the disposable cups on Amazon, I ordered them along with the Keurig.<br /><br />This works great!  A single fresh hot cup of Kenyaa AA dark roast whenever the spirit moves me and no worries about having to make a partial pot for only one cup.  I'll have Talk 'n Coffee grind the beans a little finer for the Kuerig on my next order.  I re-ground my percolator grind a little finer and the portion strength is now perfect for the travel mug size.<br /><br />Kathy buys loose tea and uses the disposable K-Cup for a mug whenever it suits her fancy.  It's a lot easier than the little metal thingie with the chain and waiting for a kettle to boil.<br /><br />One benefit I hadn't counted on is that clean-up is easy and fast - pluck the used disposable K-Cup from the Kuerig and toss it in the trash.  No more having to service the coffee pot!<br /><br />To save time in the morning, I used to set up Mr. Coffee the night before but now I just make up the disposable K-Cups a dozen at a time and we fresh-brew by the cup in the morning for several days running. We actually use less coffee after evaporation and ""who doesn't want the last cup"" considerations.  I think the savings on coffee and Mr. Coffee filters is probably break-even with the cost of the disposable K-Cups so net-net, they seem free.<br /><br />Only one con from me.  It's hard for these arthritic old hands to fit the lid on due to the filter overlapping the top of the K-Cup.  Folding or cutting away the overlap causes grinds in the brew and a clogged lower needle.  I don't think there is a cure without the downside being greater than the problem.  I have found patience and not over loading the K-Cup to be the best solution."
517924,B005GTWCTM,A2YSGX3Q1IS2TD,Jason Rambo,2,2,5,1296086400,illy fan is loving this blend in our home machine,"As my wife and I found we had become ""those people"" who stop at the local coffee shop many times a week, we needed to hit the lotto, quit or buy a machine and learn to make our own go-juice.<br /><br />This coffee brews wonderfully in our new DeLonghi Bar32 (EC155 clone) - the fine grind makes the cheezy built-in tamper more than good enough, reducing counter-clutter. And the crema produced is a dream - though the fancy, much older, espresso machine at work can't hope to achieve this with me driving it --- the DeLonghi is just newbie-proof and brews this blend really really nicely.<br /><br />Though she was initially disappointed I didn't splurge on the illy to christen the new machine, she likes the lattes we're making at home more than her $3 coffee shop favorite. This blend is fine for my mocha, too, though if she didn't LOVE this coffee I'd give the Rossa a whirl looking for just a little stronger flavor to stand up with the cocca powder. Frankly - this is making as good a mocha as what I buy at any of my 3 shops, so I'm happy too!<br /><br />Glad I trusted the reviews. I just signed up for a ""subscription"" - can't beat the price!"
508565,B001SB8AZC,AMZCZBK1EF1PV,Michael D,1,1,5,1328745600,Tasty sustainable tuna,"Tried a few sustainable tunas, and we like this the best. If you add a little olive oil, the flavor gets better.<br /><br />Skipjack is a species of tuna that grows quickly -- so you are not hurting the ecosystem (as much), and also younger fish = less mercury.<br /><br />There are some high-end, Mediterranean tunas that taste a bit better -- but I give this 5 stars for sustainability."
322387,B001DQQV30,A2OMDFLO82UD5A,gr8ful,1,1,5,1314316800,"Not ""Lucca"" if from Kroger","There are different qualities of Bertolli Extra Virgin Olive Oil. What I purchase from Sam's Club is Bertolli ""DAL 1865"".  Notice below the Bertolli name in small print the name ""Lucca""?  Usually we get what we pay for, at best!<br /><br />Not sure people reference these reviews for advice on nutrition, but if you want my opinion, I also believe that olive oil rules."
271317,B002AR0QO6,A79MHOOWX0WIA,Jrssc5j5,0,0,4,1331856000,Great tasting!,"It is nice to have a soup ready made for those days when you are really busy. It tastes good too, i always add things to it though to change it up a bit."
529928,B004UJ0DK4,A5G8BKM4CT9XV,Jesse M.L.,0,0,1,1341964800,yuck. why does it smell so bad? I got the grounded ver.,It smells like cat urine. It also has a really oily taste which I can't explain. I think it is from the coffee oil. So the oil has been exposed to the CO2. Which makes that scent. I also think the coffee oil gives it that oil like flavor.
354427,B001VIY8BW,A1JXV99H2PXHZO,Jannette M.,4,6,5,1190851200,Excellent for good health of cat,"After a year on kitten food, one of my two cats began to get rather chubby.  He had a hard time hauling himself up onto one of the cat perches in the house.  We switched to this food when they hit their one-year birthday, and my little chubby cat began to lose weight.  Now, a year later, the indoor cat formula is all they eat, and my cat can jump up to the top bunk of the cat perch with no problems at all.  He has an all-star physique.  I do have to say, they preferred the kitten food too at first, but when given no other options, they eat this food with no problems.  If you look at the nutritional content of the food, indoor cat formula has very little fat, while kitten food is quite high in it.  Oh, and I've also seen *maybe* one hairball in the last year.  Not bad."
483542,B001E6K63A,A4QVHCWC1RD7D,k0alaFRESH,0,0,5,1341705600,BEST.CEREAL.EVER.,"I had remembered eating this cereal years ago, so I scoured my local stores only to discover it was not available in my area. imagine my joy when I found it on Amazon! This cereal puts almost every cereal (aside from the Blueberry muffin top cereal of course) to shame! If you have not had this you are missing out! It's sweet but not too sweet, and even gives the milk a marshmallowy taste.The 3 pack sure did not last long, as my girlfriend had never had it after the first bite she was hooked too!"
375748,B006VRQLWM,ADKR47TMI23LY,JL,2,2,5,1317081600,Pretty good for a couple hours,"It's what it says it is.<br />With 190 calories, it takes away hunger for about 2-3hours.<br />This has very rich chocolate texture/taste and some may find it a bit too sweet.<br />So, I wouldn't eat 2 in a row."
19668,B0030VBRIU,A1LYZF2VZCJR51,benmcvay,0,0,5,1327968000,Wonderful Beef Stew by Happy Family,"This Beef Stew is fantastic!  It actually tastes like beef stew, no artificial flavorings or colors.  Everything in it is organic and there is quinoa too.  Babies need to be able to taste what real food tastes like.  This product delivers!  All of the other baby beef stews taste like a mystery and loaded with extra ""stuff"" that babies do not need.  It has great portable packaging for moms on the go.  Great price too!"
521913,B003THOLF6,A338OCYAGCON6R,Mike1963,0,0,5,1302393600,Dogs Love them,"My dogs love them. I have 4 dogs. One Boxer.a Chawawa, And 2 Boston Terrers. They cant get enough of them and thay make a good training tool."
3181,B000FDKUSO,A2THGZLAWFPY2P,Jane Holcomb,2,2,5,1347840000,The best rice cake ever!,"These brown rice cakes are by far the best, I have tried many. I can not have very many foods. These are my only snack food that I can have. They are so good I dont feel like I am missing anything."
188673,B000MT1QBG,A3HTGTHE5ZLKZZ,Carrie Fremont,1,1,5,1317168000,Perfect color,"I was making a wedding cake for a bride who wanted the navy blue lace on her wedding gown copied onto the sides of her cake. This color was perfect, and the the bride loved it."
116387,B002YJ0118,A2LT8OBXIOBV8U,RevMichael,0,0,5,1337731200,Great even for commercial use,"We bought a machine and pop-corn from Discount Tommy. We served over 900 free bags of pop-corn at a church function, coined Church At the Park  [...]  the premix is excellent and so easy, great taste and nothing but compliments. We are doing it again this year and where will we get our pop-corn...... DISCOUNT TOMMY!"
180436,B001EO5MGI,A1BSQ83BO7I1FV,"american samurai ""samuraiantiqueworld""",0,1,5,1206921600,excellent product,"Great sweetner, great taste, use in tea, coffee, baking, anywhere you would use sugar, plus since it is a liquid it stirs into foods and drinks without any effort. Try it you will like it!!!  I add it to my unsweetened cocoa!!!"
555510,B0018AKS8U,A4GHPW9AAH1NY,Thule1,1,1,2,1334016000,Very fine granules - nothing distinctive,"I was expecting a larger granual suger and am dissapointed in this product. I might as well have used normal grocery store ganular sugar (i.e., Domino).  Not worth returning and I would not buy again. It certainly doesn't fit my description of ""sanding"" sugar."
200444,B00384GGGC,A34IG0UE1ST3N0,Simsimma,1,2,5,1338249600,Great and tasty Product!!,"I started this 2 weeks ago.  I have the strawberry flavor and I take it with almond milk since I have a dairy milk allergy.  It is very tasty at best!! Also, I have been having regular bowel movements since replacing my breakfast and sometimes dinner with Lean Body Protein Shake. I think I'm about to lose some weight too!!!"
469295,B003N13GL8,A1LFSTBR7L7PUT,"V. Wiedemann ""2 avid readers""",7,7,5,1318896000,A wonderful gift,I have purchased Broadway dried fruit baskets in different sizes - some with fruit and nuts and some with all fruit - several times for various friends and relatives.  Everyone has raved about them - not just how beautifully arranged they are but also how tasty the fruit is.<br /><br />Shipping has always been prompt and delivery almost always a couple days ahead of the date promised when the order has been placed. So far they have been 100% GREAT! The only complaint was one person who said it was almost too pretty to eat.... LOL ...as he was munching on a piece of it.<br /><br />I hope people are giving me honest feedback on how good these dried fruit assortments are because I plan to continue to order more in the future!
547659,B006HYLW32,AIQZWUEP9WOEI,"N. Martinez ""Fit Lady""",0,0,5,1286668800,SO YUMMY,You can never go wrong with Popchips if you're looking for a healthy AND tasty snack.  The best BBQ chips ever!
142729,B000JMDHCC,A33SB6HQC2JW0I,bargain shopper,2,2,5,1222819200,The freshest chili paste,"This chilli is so fresh, you can't believe it came from a bottle. I use this to marinade fish, as part of the dipping sauce for dumplings, and add it to just about everything! It adds a kick and freshness to the dish."
439705,B007TGH4CK,A1PI6XJFX7RYH9,Charu,0,0,5,1344556800,Love it,"I purchased it out of curiosity, and I absolutely love the taste. It has a richer, more complex taste than my good old brown sugar. Although,I have noticed sediments at the bottom of cup. I will continue to purchase it."
454681,B0029NMDJM,A2X2C6HVA45QDB,"It's you not me ""Cindy""",0,0,5,1319068800,Great for spoiled pups,"My shih tzu would only eat Cesars. She gobbles it up like real steak. Unfortunately, it i not nutritionally the best option for your pet, but a great treat. Its not that great of a value here but, with a gift card, it was not a problem. quick shipping."
65749,B0002AQKDY,A2KF8U70R29ETG,Jeniee Greene,5,6,5,1164758400,They must be yummy...,"because my cat goes crazy for them, in all their flavors! It's gotten to the point where he will jump high and low to get to the bag and paw at them to try and open it himself! He truly loves them and there are no down sides that we have with many other treats!"
106165,B000RHUW4A,A13UW038JKE6KR,"Keith Bowen ""me""",0,0,5,1340064000,Nice Dates,"Tasty product...expensive shipping...why don't they use the Postal Service, it's cheaper!  But the dates are very good quality.  Need to order large quanity to make up for the expensive shipping charges."
458121,B000CMF196,A1JK7U29CQFYJT,Glo,0,1,3,1315180800,Yogi slim tea,This tea tastes good but it does nothing for the slimming process.  It does not make you less hungry.  It has the same effect as regular tea.
494666,B000ILMQF8,A1YELX1XVW5A9U,"vdavisoh ""Bargain Outlet""",5,5,3,1241308800,Tastes Good on Popcorn.,"Kernel Season's are a good choice for sprinkling over hot air popcorn.  The Nacho cheese is one of the better flavors.  If you really want a tastely cheese topping for hot air popcorn try the Cheesy Popcorn Seasoning by Reese.  Also, the Kernel Seasons are cheaper at Marc's."
187285,B001O2HB5U,A298EGEB1PX9EH,S. Smith,5,7,1,1276646400,poorly packaged,Several broke during transit which then caused mold to grow over all the other jars. Compared price to Walmart and there jars are 10 cents cheaper. Not a good buy!!
222975,B000UUWECC,AU6F79SL0LY5G,"T. Etuk ""Tuk""",0,0,5,1248134400,Don't pass on this,"Perfect in every way, much better than that bland Zico water. O.N.E provides a stronger coconut flavor and is highly refreshing. It makes me feel happy every time I down a carton after a workout."
288206,B000ENUC3S,A91HV197KLHT0,thunderbird1956,1,1,5,1316390400,Larabars are GREAT!,"The Larabars fill you up better than a Cliff Bar but my personal preference is for the fruit based Larabars.  I LOVE the fruit ie. Cherry, Lemon, Apple Larabars while the all nut or chocolate ones are good but not my favorites but that is just my personal preference.  With Subscribe and Save this items price has been hard to beat."
408150,B000FDDETG,A2H030F7R3PSK,BookMan,3,5,2,1275696000,Not so good,"I had high hopes for this, and other variations from Hodgson Mill, so I bought 18 boxes at the same time I purchased our breadmaker! First I realized that I had to set the crust setting on ""light"" to not get a nearly burned loaf (maybe a breadmaker issue?), but even then the missus and I agreed that each of the three varieties we bought were rather tasteless."
491715,B004772PJQ,A1IXCRG9K7WO8C,Lizzy,0,0,5,1344729600,Love this coffee!!,Best price I can find when you calculate what each K-cup will cost you!  Favorite flavor from Green Mountain coffee.  Nantucket is also very good.
446111,B0002DJNJE,AYQ8RLE0K6RU8,"M. Brown ""TankerToys.com""",0,0,4,1187913600,3 out of 4 Paws,"First Impression: The friendly folks over at ""Exclusively Dog"" heard about my website and sent me 5 of their products to test.<br />Let me just start off by saying that I Love how sweet all of these treats taste. Dad was/is considering trying one because they look and smell so much like human cookies. Plus the ingredients are very straight forward, they are probably healthier than most the stuff Mom eats... But there in lies the problem. Dad thinks that they are too sweet for a puppy of any age. The second ingredient in almost all of them is sugar. As we all know puppies have a hard time processing sugar, and just like humans can develop diabetes.<br /><br />Conclusion: Your puppy is nearly guaranteed to LOVE the taste. However these should only be used as an occasional treat! If you were to feed your puppies these sugary sweet morsels every day, they would soon plump up. If you puppy is already overweight or does not exercise regularly, you may want to think twice. On the PRO side they are all natural, with no animal bi-products! 3 out of 4 paws, because Dad made me! If we were judging on taste alone they would be a 4."
479734,B00005U2FA,A1HWEKT60MXTLC,V. Carpenter,2,2,5,1092960000,A+++ ITEM!,I bought this exact item locally at Le Gourmet Chef. I love this gadget! No more flat wine. You can buy addittional stoppers at a low price & it's so easy to use. Planning on buying one of these for my father in law who loves wine also. If you're like me and only like to drink a glass of wine at a time then this is a definite must have! You won't be dissappointed! ;o)
248940,B004FWN1V4,A1WJ0A4KI27GIN,"C. Siligato ""C Siligato""",1,1,3,1321142400,Not as good as the Malted Vanilla,"I bought their Heartland Malted Vanilla Belgian Waffle, which the family loved.  My son likes this blueberry mix, but not as well as the Malted Vanilla; however, my daughter didn't like the blueberry flavor.  There are actually no blueberries in this mix, it is just sugar, color and flavoring.  We're just going to stick with the Malted Vanilla."
554471,B001E5E0DI,A1Z9N4UIO9PVOB,D. Smith,1,1,5,1311724800,Great for my stovetop bialetti,"Smooth, never bitter.  I lost my fancy espresso machine to a divorce and replaced it with a $20 bialetti stovetop.  Thanks to Lavazza Qualita Rossa (ground), the quality of my morning coffee has not suffered much.  Highly recommended."
158119,B001SITWYS,A1XXKB520WYRMZ,Miyuki,0,0,5,1325980800,Great Jerky,It really  has that smoky flavor you'd expect and it is great to have on the go since it's sealed in packets. The taste and easy use of this product is great.
526920,B002TIU7XG,A1QVWHPHYYNNED,Ceci,1,1,1,1332028800,The worst coffee I've ever tasted!,I thought I was going to get the same taste and flavor from this Kahlua coffee  as the k-cup kind but to my disapppoint this was the worst flavored coffee; it had a very artificial flavor and the worst after taste. It gave me a headache. I would never purchase this product and will warn others.
163638,B000E39P9U,A3NKN6E6GBYMEM,"Brandy ""Brandy""",0,0,2,1351123200,NOT 13 gallon!,These bags are probably only about 9 or 10 gallon.  Doesn't fill my trash can!  A they ripped when I tried to stretch them around the edge.
476421,B002EBDG40,A34I0I4R5UME1J,3X,2,2,1,1268611200,Inferior Coffee,"This is a very mediocre, insipid coffee, rather acidic for a dark roast.  The beans are of unknown origin, but if there are any Kona beans in this anonymous mix, they must be the ones other roasters threw out as it doesn't even vaguely taste like Kona.  Actually, Aloha Island Coffee Co. isn't even in Hawaii, it's located in Santa Ana, CA, an area not exactly known for great coffee.  The coffee is extremely overpriced for the poor quality you get, which is why I gave it one star, and you would be better off buying some of the better brands commonly sold in supermarkets at about one-third the price.  I ordered the 2-8 oz bags, but I couldn't even make it through the first one and have thrown the second in the garbage.  I would never buy anything from Aloha Island Coffee company again."
458915,B000LKYZDW,A2GCRABUU8351C,MommaG,1,1,5,1250121600,"Five Star Taste, with some caveats","These apple chips are incredible-tasting, so I give the product 5-stars.  They're sweet, slightly tart, and fried--what can be better?  As you've seen from other reviewers, it's easy to eat a whole bag in one sitting.  They taste great, because they're cooked in oil and does have a little less fat than potato chips.<br /><br />Besides the ""non-healthiness"" of it, the box of 12 arrived at my door completely beaten up.  The package tape was unraveling and the box looked like it had just come back from a war zone--slightly smooshed and tearing at the seams.  There are no buffers or packaging materials in the box, with only the apple chip bags in there.  Thus, half of my chips were really just crumbs.<br /><br />I bought one bag in the store and there were quite a few crumbs in there too.  I wish the chips came more whole.  I'm not sure what everyone else's shipping experience was like, but I was a bit disappointed.<br /><br />Update: I've since purchased another couple of boxes and Amazon has placed the original apple chip boxes into an Amazon.com boxes.  This kept the chips from being mangled too much.  Thanks Amazon!<br /><br />Also, FYI: watch out for the stems!"
499751,B000VVTTPA,ASB2TLA3OKD8V,Leslie wrona,1,1,5,1338940800,This PRODUCT CHANGED MY LIFE!,"<span class=""tiny""> Length:: 4:38 Mins<br /><br /></span>I have been using TROPICAL TRADITIONS Gold Label Virgin Coconut Oil.<br />for the last two years, and it is the only one I WILL USE!!<br />Its two years ago when I first learned of Coconut oil.<br />I wish I had known of it much sooner.<br /><br />Thru allot of research and studying it I discovered that<br />shows this to be one of the highest quality coconut oils on the market, having the highest levels of antioxidants.<br /><br />I have since Day 1 been using it every single day on my entire Body and face.<br />I'm 51 years old, and I love the wonderful outcome from using this on a daily basis.<br />My skin has never felt and been so silky soft and smooth to the very touch!<br />Its amazing stuff I tell you!<br />I also am amazed still at how so many wonderful things you can use it for, teeth, underarms (yes underarms) hair (it heals dry hair)<br />oil pulling to take out toxic from the body. Many many more things.<br />This coconut oil has changed my life, I cannot tell you how many people I preach the wisdom of this product to on a regular basis.<br />This company not only houses  such awesome coconut oil and other great products,<br />But the people behind the name is so giving and wonderful caring people!!<br />that should tell you how they stand behind their products!<br /><br />One more thing might I add:<br /><br />Tropical Traditions Gold Label Virgin Coconut Oil is a truly unrefined coconut oil!<br />Fresh Coconuts are used daily :)<br /><br />SIDE NOTE:<br /><br />The health benefits of coconut oil include hair care, skin care, stress relief, maintaining cholesterol levels, weight loss, increased immunity, proper digestion and metabolism, relief from kidney problems, heart diseases, high blood pressure, diabetes, HIV and cancer, dental care, and bone strength. These benefits of coconut oil can be attributed to the presence of lauric acid, caprice acid and caprylic acid, and its properties such as antimicrobial, antioxidant, antifungal, antibacterial, soothing, etc.<br /><br />SIGNED:  Lesli Rene Wrona  (A number 1 Tropical Traditions fan for life!!)"
228109,B003VXHGPK,AHRASE2UFPFKK,Tom T,0,0,5,1327363200,Makes you feel like you are having breakfast in bed.,Have enjoyed every single cup of Breakfast in Bed. Just the right kind of brew to wake up these old bones and get me started on the day's adventure. Also enjoy it while watching NCIS so I can join Gibbs enjoying a brew as well.
483794,B003XDH6M6,A31XW1RTQ4ZG9W,C. Yates,0,0,5,1311724800,Newman's licorice,"I can highly recommend Newman's Own Organic Pomegrante Licorice Twists!!  Many folk are now turning to pomegrante to lower cholesterol and this is a tantalizing, tasty treat of a healthy pomegrante product.  Portable, no need to refrigerate or heat and delicious on-the-go snack.  A good chew for the pool, lunch box, movies or desk drawer. I am looking forward to trying other flavors."
256131,B001NJMFP0,A1XT75Q0O9ZCCD,DocWizard,1,2,4,1335398400,Dashingly Good,"Very much like the tangy yellow mustard you are used to in taste and bite.  The exception is that is has large chuncks of veggies in it.  Good, but not really what you would want to put on your dog.  Smashing with pork schnitzel!"
230699,B000NGQ9VK,A2LM20PDQ4WG9H,Susan J,6,11,1,1280620800,Bait and switch!,"Up until this week, I have LOVED Rockstar Juiced with Guava, which is 50% juice.  It is the only energy drink that I have found that I like.  Alas, this week when I purchased a new case of what is advertised as Rockstar Juiced Guava with 50% juice, I discovered that the product has been reformulated to be only 10% juice.  They have reduced the juice, but added sugar and sodium and increased the calories.  The result is a terrible-tasting beverage that is NOT what is described on their web site.  This is a classic case of bait and switch.  Rockstar is trying to increase profits by selling a watered down, awful-tasting drink.  What a slap in the face to their customers.  It reminds me of the New Coke disaster a few years back.  At least Coca Cola admitted their mistake and went back to their classic formula.  Will Rockstar be that smart?  I'm not optimistic, but until and unless they do, I will not purchase any more of their products."
408275,B005NYXE24,A26NG02R8JHR57,Nicole,0,0,5,1326067200,Great gift for parents and grandparents!,My boyfriend and I did combine gifts for the parents and I came across these in daily deals. I didn't realize how fast they'd sell out so I made sure to log on at that very time of the deal and ended up buying three from different decades. My boyfriend said that it was a really big hit along with bringing back memories of their younger days when they opened the boxes. Definatly recommend giving this gift!
355294,B0018RYBZE,A17GK9E70O7Y9R,Grandma in Oregon,1,2,5,1258156800,Best Pasta,"I love this pasta...  you must cook it to package directions as it's yuky over cooked.  I have tried every ""Healthy"" pasta and none of it ever measured up until this.  Because it's manufactured differently and has more fiber, it's a pasta a diabetic can have guilt free.  My whole family loves it and I couldn't say that about the many wheat and wheatblend pastas on the market today.  I am now buying this by the case at Amazon.  Price is comparible to our grocery store at $2.49 a pkg.  It's about 2.60 for Amazon, but it's delivered free so it makes up for the price difference.  I love every shape they make so far.  NO complaints at all"
21751,B000KV61FC,A3OQHZVLI98BF6,Lynn M.,1,1,4,1343692800,Easier than I expected,"This toy seems well-made, which is important for my puppy who is a powerful chewer and destroyer. Sometimes, though, the base can be difficult to screw back on after filling it with kibble.<br /><br />I have used the toy with my 8-month-old, medium-sized dog 3 times now, putting her kibble meal inside instead of treats. The first time she used it, she was frustrated and confused, and my mom just gave her the food inside after a while. The second time, I was with her and constantly encouraged her but didn't touch the toy. She got all of the kibble out except for a few pieces after significant efforts. She eventually discovered a way of manipulating it (tipping the jar upside down to stand on the narrow neck) that was most successful. The kibble came out many pieces at a time instead of just one piece at a time, which was happening often before. The third time, I barely watched her, and she had the food out pretty quickly. She started to get really frustrated with the toy, wanting more kibble to come out. I examined the toy, and there wasn't a single kibble left! This surprised me that she was so quick, but a similar thing happened when I introduced her to the Kong. It was quite hard the first time; but, after that, she seemed to have easy success."
73135,B004NNJUZG,A1T99V20JQJG87,D. ASHLEY,3,3,5,1320451200,Great for my son at college,"I have these auto shipped to my son at college.  We all know college kids don't tend to eat well, or often make the time to eat breakfast.  If he's going to choose between not eating breakfast or having one of these cookies, I'm grateful for the cookies!  He says they are really good too. Thank you!"
129418,B005DKIZ9U,ALQGUIYNSROFT,K. H.,1,5,2,1329868800,Sweet,"I bought a bar at a local health food store to try before purchasing a whole box. Glad I did, overpoweringly sweet. Two adults and one toddler could not stomach it. I suggest trying a bar before investing in a box."
384638,B008CTBK7S,A1T4TPHK6TI8A8,Melissa J Denny,1,1,5,1340755200,Fantastic Product!!,This is a great way for me to send a good breakfast to work with hubby without a huge mess.. I toss it in dry form in a Tupperware container with oats and powdered milk and sugar my hubby can take it to work nuke the oats with a little water  and hes got a very good breakfast :) this is also a  great way to jazz up vanilla protein shakes :) I have not yet made a PB sandwich with it but I am sure that would be fantastic as well :) Great taste and a awesome way to get protein and curb your PB and chocolate craving  without all the extra fat :)
207525,B003D4IYSU,AW5EPV37CT5LM,RJ,1,1,5,1339113600,My favorite tea.  Time Saver with Amazon ordering,"I have been buying Stash Tea for a long time.  The only tea I will drink. One of my favorites is the Earl Grey. I find the price @ Amazon to be the best, and I dont have to trek to the store for my tea.  Will continue buying thru Amazon. Great delivery and service."
172501,B000EN2WJU,A63E764LVVHN9,"John H. Turner ""Hutch Turner""",4,4,5,1245110400,A unique and delicious culinary gift,"Flathau's Snap Pack was purchased to see how good these four flavors would compare with each other. Peppermint cookies - no way. But, yes they work. I wanted something to look forward to but not crumbly or flaky. Once you learn not to pig out and eat slowly and prudently your focus turns to flavor and the baker's sugar stays on the cookie where it belongs.<br /><br />Took these cookies to the office suite which is full of Marin County foodies and supercilious gourmet snobs. First thing I said was ""you can't have any because they were made in Mississippi and you loathe anything of or about the South"". To them, if its not cooked in New York City or San Francisco any possibility of these being gourmet cookies is an oxymoron. That is until they saw the UPS guy who is also a very well known caterer wolf two key lime snaps down. Recklessly tossing their political correctness and self esteem aside, the resident food fascist requested a taste which was granted despite the fact some personal injury lawyers were mixed among them.<br /><br />Doling out the Flathau's snaps for a week while emphasizing their Southern orgin was a treat in addition to the snaps. Several geographical gourmets are in recovery from the fact that something of culinary greatness came from Mississippi. Then again, ignorance is its own reward.<br /><br />These cookies are a real ""pick me up"" and are delicious. When dining out while traveling I will eat one for dessert and present one to the server who usually raves about the taste. Its a good way to stay on a diet and to make friends, especially with servers who are in a position to return the favor."
19241,B001E5E20O,A1AEPMPA12GUJ7,"Glenda Boozer ""Live, live, live! Life is a ba...",0,0,4,1224720000,Smooth and fragrant,"I guess the tin isn't totally airtight, since I could smell the tea and bergamot that adds up to Earl Grey. The cup of tea was even more fragrant, smooth and not bitter. Since it is loose tea, you need a tea strainer or tea ball, but since it is a small tin, you can pack it on a trip. I like it with milk, but others add lemon. Either way, it's what Earl Grey tea is supposed to taste like."
317795,B005K4Q1RW,A19XQ5VTWGB14Q,"D. Harris ""prazdancr""",0,0,4,1324684800,Spicy Sweet,"I purchased this one twice. I like that it is spicy and sweet. It is very different than another popular cider for the Keurig. I actually like them both. I like the convenience of using the Keurig for my beverages, instead of the packages (like another reviewer stated.)I am not a coffee drinker, so I like the cider for a change of pace from tea.I will definitely purchase this one again."
71110,B002PI82P0,A2C50S3H6M90Q7,Koffidrinker,1,3,4,1278720000,Terrific espresso,The machine is wonderful except that I have to wait  too long to make more coffee after using the steamer.
171872,B004TEXKRS,A2JL6I517IWMPF,clhrwh,0,0,5,1330560000,Great snack,Jacobsen's toasts are great little snacks ... much better than a cookie ... at only 35-40 calories each.  Very tasty too!
142682,B001FA1KJO,AZEYC27CEA8RE,John,2,3,2,1298160000,"Convenient, but comes with trade-offs","There's no denying that coffee singles are convenient for people who don't drink coffee every day or don't want to deal with the hassle of cleaning out the coffee maker (like myself).  However, the coffee from these singles is rather bland, with not much taste and no body.  Personally, I'm not convinced that theses singles are that much better than instant coffee.  Use them for the caffeine, not the taste."
467753,B003VN9018,A3KJFAHSF48KH3,Discursive Boojum,0,1,4,1295222400,Tangy and sweet,"Remember the commercials that said ""A sandwich just isn't a sandwich without the tangy zip of Miracle Whip""?<br />It's not a sandwich, it's something else. Possibly with mayonnaise and mustard, a nice thick slice of ham and a pickle between two pieces of bread. But it is not a sandwich. A sandwich needs Miracle Whip. It also needs American cheese and possibly fried bologna.<br />Miracle Whip has less fat than mayo and a lot more flavor. Lots of spices and a ton of sugar and/or high fructose corn syrup give it that signature sweetness. It's not to everyone's taste. People who grew with Miracle Whip consider it mayonnaise. People who grew up with mayonnaise are surprised to have a sandwich made with this instead.<br />It's also very good mixed with tuna."
